"";"Huurprijs";"Woonoppervlakte";"Type.woning";"persoon.type";"Bouwjaar";"woz_value";"Stofferingstype";"Energielabel";"avg_price";"corrected_avgm2_price";"koopsom.koopjaar";"Gemeente"
"6697";3250;152;"apartment";"ingeschreven_natuurlijk_persoon";1790;1251000;"upholstered";"";852790,697674419;4984,90740740741;2019;"Amsterdam"
"6698";2200;70;"apartment";"ingeschreven_natuurlijk_persoon";1979;329000;"unknown";"B";332500;4928,57142857143;2019;"Amsterdam"
"6699";1500;155;"studio";"ingeschreven_natuurlijk_persoon";2013;525000;"furnished";"A";340000;2075,21341463415;2014;"Amstelveen"
"6700";995;66;"apartment";"ingeschreven_natuurlijk_persoon";1932;239000;"upholstered";"D";67500;990,909090909091;2014;"Den Haag"
"6701";2150;100;"apartment";"ingeschreven_natuurlijk_persoon";1995;750000;"upholstered";"B";292500;3041,66666666667;2014;"Amsterdam"
"6702";1270;90;"house";"ingeschreven_natuurlijk_persoon";1931;196000;"furnished";"C";70000;758,539497578947;2015;"Breda"
"6703";1300;69;"apartment";"ingeschreven_natuurlijk_persoon";1941;242000;"furnished";"";91491,7127071823;1323,52941176471;2018;"Den Haag"
"6704";2000;102;"apartment";"ingeschreven_niet_natuurlijk_persoon";1938;NA;"furnished";"B";206250;2091,74311926606;2011;"Utrecht"
"6705";1350;226;"house";"ingeschreven_natuurlijk_persoon";1937;328000;"upholstered";"F";135000;583,353498888889;2002;"Tilburg"
"6706";1475;61;"apartment";"ingeschreven_natuurlijk_persoon";1909;272000;"upholstered";"";192500;3208,33333333333;2007;"Utrecht"
"6707";1695;162;"apartment";"ingeschreven_natuurlijk_persoon";1976;366000;"furnished or upholstered";"C";315000;1906,25;2007;"Diemen"
"6708";1250;83;"apartment";"ingeschreven_natuurlijk_persoon";2000;304000;"furnished";"B";242500;2811,55015197568;2018;"De Bilt"
"6709";2950;184;"house";"ingeschreven_natuurlijk_persoon";2015;564000;"upholstered";"A";4e+05;2097,82608695652;2018;"Almere"
"6710";895;63;"apartment";"ingeschreven_niet_natuurlijk_persoon";1950;NA;"upholstered";"G";94000;1298,68770061538;2018;"Den Haag"
"6711";1495;76;"house";"ingeschreven_niet_natuurlijk_persoon";1965;NA;"upholstered";"C";123579,545454545;1633,33333333333;2016;"Waterland"
"6712";825;95;"house";"kadaster_niet_natuurlijk_persoon";1972;NA;"upholstered";"E";272500;2715,05376344086;2021;"Sittard-Geleen"
"6713";1050;118;"house";"ingeschreven_natuurlijk_persoon";2013;280000;"shell";"A";418476,190507143;3543,47826086957;2023;"Arnhem"
"6715";2700;126;"apartment";"ingeschreven_natuurlijk_persoon";2014;586000;"furnished";"A";327500;2637,09677419355;2016;"Amsterdam"
"6716";1150;75;"apartment";"ingeschreven_natuurlijk_persoon";1950;288000;"upholstered";"";124285,714285714;1600;2006;"Den Haag"
"6717";760;41;"apartment";"ingeschreven_natuurlijk_persoon";1936;205000;"unknown";"";32333,33333;753,801169473684;2012;"Arnhem"
"6718";1350;65;"apartment";"ingeschreven_natuurlijk_persoon";1875;374000;"furnished";"";210000;3309,85915492958;2020;"Utrecht"
"6719";2450;161;"house";"ingeschreven_natuurlijk_persoon";1960;369000;"furnished or upholstered";"";181500;935,227848101266;2005;"Westland"
"6720";1600;90;"house";"ingeschreven_natuurlijk_persoon";1904;313000;"furnished";"G";290000;3225,8064516129;2021;"Leiden"
"6721";1075;50;"apartment";"ingeschreven_natuurlijk_persoon";2006;280000;"upholstered";"A";239500;5100;2020;"Eindhoven"
"6722";900;35;"apartment";"ingeschreven_natuurlijk_persoon";1907;156000;"unknown";"";32439,0243902439;926,829268292683;2004;"Den Haag"
"6723";1195;90;"house";"ingeschreven_natuurlijk_persoon";1949;186000;"furnished";"A";460000;4902,17391304348;2016;"Heerenveen"
"6724";2750;162;"apartment";"ingeschreven_natuurlijk_persoon";1735;922000;"upholstered";"";325896,363636364;2156,25;2003;"Amsterdam"
"6725";1235;55;"apartment";"ingeschreven_natuurlijk_persoon";1920;197000;"upholstered";"E";159500;2754,23728813559;2014;"Utrecht"
"6726";995;40;"apartment";"ingeschreven_niet_natuurlijk_persoon";1910;NA;"upholstered";"";143333,3333;3546,51162790698;2016;"Groningen"
"6727";1350;100;"apartment";"ingeschreven_natuurlijk_persoon";1978;275000;"upholstered";"B";192000;1923,076923;2017;"Helmond"
"6728";1050;83;"apartment";"ingeschreven_natuurlijk_persoon";2000;307000;"upholstered";"B";292500;3458,4880952381;2021;"Maastricht"
"6729";1850;66;"apartment";"ingeschreven_niet_natuurlijk_persoon";1877;NA;"upholstered";"";137500;2101,5625;2022;"Amsterdam"
"6730";1450;120;"house";"ingeschreven_niet_natuurlijk_persoon";1984;NA;"upholstered";"C";183000;1500;2019;"Apeldoorn"
"6731";895;57;"apartment";"ingeschreven_natuurlijk_persoon";1956;172000;"upholstered";"D";279661,016949153;5000;2022;"Rotterdam"
"6732";1250;85;"apartment";"ingeschreven_natuurlijk_persoon";1926;518000;"furnished";"";11529,82456;138,997277666667;1990;"Groningen"
"6733";2755;101;"apartment";"ingeschreven_natuurlijk_persoon";1883;447000;"furnished or upholstered";"";210000;2117,64705882353;2013;"Amsterdam"
"6734";1450;110;"apartment";"ingeschreven_natuurlijk_persoon";1926;348000;"upholstered";"A";125000;1159,09090909091;2014;"Breda"
"6735";1525;107;"house";"ingeschreven_natuurlijk_persoon";2010;370000;"upholstered";"A";244384,615384615;2355,76923076923;2016;"Veldhoven"
"6736";1800;110;"apartment";"ingeschreven_natuurlijk_persoon";1920;335000;"furnished";"F";226000;2083,33333333333;2012;"Rotterdam"
"6737";1550;90;"apartment";"ingeschreven_niet_natuurlijk_persoon";1958;NA;"upholstered";"D";499000;5356,32183908046;2016;"Den Haag"
"6738";1650;125;"apartment";"ingeschreven_niet_natuurlijk_persoon";1700;NA;"upholstered";"";292688;2184,86666666667;2008;"Leiden"
"6739";950;110;"house";"ingeschreven_natuurlijk_persoon";1998;106000;"upholstered";"";120269;1095,22405660377;2012;"Enschede"
"6740";2150;82;"apartment";"ingeschreven_natuurlijk_persoon";1999;520000;"furnished";"B";295000;3750;2012;"Amsterdam"
"6741";1295;73;"apartment";"ingeschreven_natuurlijk_persoon";1934;295000;"upholstered";"D";210000;2897,2602739726;2018;"Den Haag"
"6742";935;70;"house";"ingeschreven_natuurlijk_persoon";1930;170000;"upholstered";"C";195833,3333;2777,77777777778;2022;"Enschede"
"6743";1950;136;"house";"ingeschreven_natuurlijk_persoon";1973;458000;"upholstered";"G";309000;2321,42857142857;2017;"Eindhoven"
"6744";1650;122;"house";"ingeschreven_natuurlijk_persoon";2015;403000;"upholstered";"A";44849,1754155862;360,986821705426;2020;"Delft"
"6745";1195;45;"apartment";"ingeschreven_natuurlijk_persoon";1973;0;"upholstered";"D";117000;2643,67816091954;2022;"Eindhoven"
"6746";2100;72;"apartment";"ingeschreven_natuurlijk_persoon";1673;0;"furnished";"B";461500;6786,91428571429;2022;"Amsterdam"
"6747";700;40;"apartment";"ingeschreven_niet_natuurlijk_persoon";1924;NA;"furnished";"";103333,3333;2500;2016;"Maastricht"
"6748";1025;60;"apartment";"ingeschreven_natuurlijk_persoon";1980;159000;"furnished";"";177500;3023,20630163934;2020;"Arnhem"
"6749";575;20;"apartment";"ingeschreven_natuurlijk_persoon";1939;335000;"furnished or upholstered";"";72500;3010,75268806452;2020;"Rotterdam"
"6750";995;40;"apartment";"ingeschreven_natuurlijk_persoon";1933;761000;"upholstered";"";127500;2926,82926829268;2020;"Breda"
"6751";2250;84;"apartment";"ingeschreven_natuurlijk_persoon";1905;610000;"furnished";"";282500;3218,3908045977;2005;"Amsterdam"
"6752";1550;80;"house";"ingeschreven_natuurlijk_persoon";1927;423000;"furnished or upholstered";"G";167500;2062,5;2011;"Utrecht"
"6753";1500;88;"apartment";"ingeschreven_natuurlijk_persoon";1995;285000;"furnished";"C";37574,86388;430,10752688172;1998;"Rotterdam"
"6754";875;63;"apartment";"ingeschreven_natuurlijk_persoon";1961;233000;"upholstered";"D";133000;2062,5;2018;"Rotterdam"
"6755";1250;82;"apartment";"ingeschreven_natuurlijk_persoon";1994;335000;"upholstered";"C";151600;1819,27710843373;2012;"Den Bosch"
"6756";1500;145;"house";"ingeschreven_natuurlijk_persoon";2008;496000;"upholstered";"A";45647,8605346154;318,959938729508;2015;"Utrechtse Heuvelrug"
"6757";1550;53;"apartment";"ingeschreven_niet_natuurlijk_persoon";1899;NA;"upholstered";"D";315000;6000;2020;"Amsterdam"
"6758";3400;135;"apartment";"ingeschreven_natuurlijk_persoon";1992;923000;"furnished";"";730000;6732,95041322314;2018;"Amsterdam"
"6759";1095;60;"apartment";"ingeschreven_natuurlijk_persoon";1972;253000;"upholstered";"F";225000;3606,55737704918;2021;"Eindhoven"
"6760";510;25;"apartment";"ingeschreven_natuurlijk_persoon";1926;0;"upholstered";"";76875;3463,0541862069;2018;"Roosendaal"
"6761";2650;122;"apartment";"ingeschreven_natuurlijk_persoon";1967;451000;"furnished";"C";413000;3539,82300884956;2022;"Amsterdam"
"6762";1150;100;"apartment";"ingeschreven_natuurlijk_persoon";1900;159000;"upholstered";"";78000;755,594417961165;2020;"Arnhem"
"6763";2750;130;"apartment";"ingeschreven_niet_natuurlijk_persoon";1957;NA;"shell";"A";330000;2500;2017;"Amstelveen"
"6764";1850;80;"apartment";"ingeschreven_natuurlijk_persoon";1965;371000;"furnished";"G";327500;4100;2019;"Amstelveen"
"6765";1850;100;"apartment";"ingeschreven_natuurlijk_persoon";1940;275000;"furnished";"";165000;1700;2020;"Den Haag"
"6766";1950;70;"apartment";"ingeschreven_natuurlijk_persoon";1650;572000;"furnished or upholstered";"";284907,171779141;4071,42857142857;2018;"Amsterdam"
"6767";1050;31;"apartment";"ingeschreven_natuurlijk_persoon";1936;176000;"furnished";"";50750;1447,36842105263;2019;"Rotterdam"
"6768";1250;74;"apartment";"ingeschreven_niet_natuurlijk_persoon";1960;NA;"upholstered";"D";897500;11506,4102564103;2021;"Oegstgeest"
"6769";1450;80;"apartment";"ingeschreven_natuurlijk_persoon";1955;341000;"furnished";"";315321;4062,5;2021;"Katwijk"
"6770";1495;125;"apartment";"ingeschreven_natuurlijk_persoon";1928;365000;"furnished";"D";409000;3347,45762711864;2022;"Den Bosch"
"6771";2150;74;"apartment";"ingeschreven_natuurlijk_persoon";1986;750000;"furnished";"B";424375;5450;2019;"Amsterdam"
"6772";1950;82;"apartment";"ingeschreven_natuurlijk_persoon";1962;394000;"furnished";"";175000;2137,5;2001;"Amstelveen"
"6773";1650;79;"apartment";"ingeschreven_natuurlijk_persoon";1958;391000;"upholstered";"D";355000;4666,66666666667;2021;"Utrecht"
"6774";1750;72;"apartment";"ingeschreven_natuurlijk_persoon";2007;448000;"furnished or upholstered";"B";375000;5686,5671641791;2017;"Amsterdam"
"6775";2500;143;"house";"ingeschreven_niet_natuurlijk_persoon";1999;NA;"upholstered";"B";338500;2403,57142857143;2005;"Haarlem"
"6776";1500;34;"apartment";"ingeschreven_natuurlijk_persoon";1911;505000;"furnished";"";210000;6031,74603142857;2017;"Amsterdam"
"6777";1125;45;"apartment";"ingeschreven_natuurlijk_persoon";1913;154000;"furnished";"A+";104000;2333,33333333333;2017;"Eindhoven"
"6778";1250;98;"house";"ingeschreven_natuurlijk_persoon";1953;315000;"furnished";"G";94000;978,260869565217;2007;"Eindhoven"
"6779";1370;75;"apartment";"";1955;NA;"upholstered";"";303581,857204082;3935,06493506494;2017;"Rotterdam"
"6780";995;90;"apartment";"ingeschreven_natuurlijk_persoon";1998;320000;"upholstered";"A";190000;2052,17391304348;2016;"Dijk en Waard"
"6781";1295;79;"apartment";"ingeschreven_natuurlijk_persoon";1999;402000;"furnished";"A";161500;2062,5;2013;"Den Haag"
"6782";2000;101;"apartment";"ingeschreven_natuurlijk_persoon";1983;832000;"furnished";"B";283613;2778,65;2001;"Amsterdam"
"6783";1050;30;"apartment";"ingeschreven_natuurlijk_persoon";1860;316000;"furnished";"F";127238,805970149;4258,62068965517;2016;"Den Haag"
"6784";1495;57;"apartment";"ingeschreven_niet_natuurlijk_persoon";1982;NA;"furnished or upholstered";"B";120000,3333;2116,93548387097;2021;"Rotterdam"
"6785";1175;70;"apartment";"ingeschreven_niet_natuurlijk_persoon";1951;NA;"unknown";"D";1;0,0142857142857143;2021;"Den Haag"
"6786";1950;62;"apartment";"ingeschreven_natuurlijk_persoon";1904;488000;"furnished";"C";402000;6346,15384615385;2017;"Amsterdam"
"6787";720;47;"apartment";"ingeschreven_natuurlijk_persoon";1980;281000;"upholstered";"B";100833,333333333;2290,07633587786;2000;"Tilburg"
"6788";695;25;"apartment";"ingeschreven_niet_natuurlijk_persoon";1900;NA;"upholstered";"G";98684,2105263158;3947,36842105263;2017;"Meppel"
"6789";850;32;"apartment";"ingeschreven_natuurlijk_persoon";1963;239000;"upholstered";"A";13043,4782608696;419,131881333333;2014;"Eindhoven"
"6790";1850;120;"apartment";"ingeschreven_natuurlijk_persoon";1750;462000;"upholstered";"";284907,171779141;2394,17791411043;2017;"Leiden"
"6791";1120;100;"apartment";"ingeschreven_natuurlijk_persoon";1900;522000;"upholstered";"";112808,077830189;1188,11881188119;2001;"Sluis"
"6792";2400;182;"house";"ingeschreven_natuurlijk_persoon";2015;503000;"upholstered";"A";216708;949,781659388646;2020;"Geertruidenberg"
"6793";2000;53;"apartment";"ingeschreven_natuurlijk_persoon";1966;361000;"furnished";"";285000;5850;2018;"Amsterdam"
"6794";1950;76;"apartment";"ingeschreven_niet_natuurlijk_persoon";1932;NA;"furnished or upholstered";"A";285057,471264368;3743,24324324324;2016;"Den Haag"
"6795";1885;85;"apartment";"ingeschreven_natuurlijk_persoon";1956;225000;"upholstered";"D";182000;2129,41176470588;2022;"Rotterdam"
"6796";950;40;"apartment";"ingeschreven_natuurlijk_persoon";1937;501000;"shell";"";81617,6470588235;1962,5;2019;"Rotterdam"
"6797";1350;70;"apartment";"ingeschreven_natuurlijk_persoon";1955;297000;"upholstered";"C";135000;2000;2018;"Oegstgeest"
"6798";1850;44;"apartment";"ingeschreven_niet_natuurlijk_persoon";1899;NA;"furnished";"B";125480,769230769;2734,375;2015;"Utrecht"
"6799";1400;125;"house";"ingeschreven_natuurlijk_persoon";1935;255000;"upholstered";"C";52905,562961076;465,639455782313;2005;"Maastricht"
"6800";980;60;"apartment";"ingeschreven_natuurlijk_persoon";1927;284000;"furnished";"F";230000;3916,66666666667;2020;"Groningen"
"6801";1250;54;"apartment";"ingeschreven_natuurlijk_persoon";1979;229000;"furnished";"";255000;4604,85;2021;"Purmerend"
"6802";1800;69;"apartment";"ingeschreven_niet_natuurlijk_persoon";1925;NA;"shell";"E";320000;4457,14285714286;2017;"Amsterdam"
"6803";1325;70;"apartment";"ingeschreven_natuurlijk_persoon";1992;329000;"upholstered";"A";235000;3336,43154761905;2018;"Den Haag"
"6804";1650;70;"apartment";"ingeschreven_natuurlijk_persoon";1986;340000;"furnished";"";170000;2436,61971830986;2007;"Utrecht"
"6805";1650;112;"house";"ingeschreven_niet_natuurlijk_persoon";1971;NA;"upholstered";"";66896,0244495413;595,652173913043;2001;"Rotterdam"
"6806";1100;52;"apartment";"ingeschreven_natuurlijk_persoon";1934;201000;"upholstered";"A";95000;1859,64912280702;2018;"Den Bosch"
"6807";1550;93;"apartment";"ingeschreven_natuurlijk_persoon";1984;410000;"furnished";"C";245000;2705,35714285714;2016;"Amsterdam"
"6808";1350;70;"apartment";"ingeschreven_natuurlijk_persoon";1953;503000;"furnished";"C";204938,271604938;2916,66666666667;2016;"Amsterdam"
"6809";865;49;"apartment";"ingeschreven_natuurlijk_persoon";1915;176000;"upholstered";"A++";7142,85714090909;158,730158686869;1994;"Den Haag"
"6810";1400;85;"apartment";"ingeschreven_natuurlijk_persoon";1997;309000;"furnished or upholstered";"B";165000;1958,82352941176;2008;"Hilversum"
"6811";1250;51;"apartment";"ingeschreven_natuurlijk_persoon";1913;646000;"unknown";"C";27842,6791257009;587,122507264957;2007;"Rotterdam"
"6812";680;50;"apartment";"kadaster_natuurlijk_persoon";1978;119000;"shell";"";15119,2574295181;308,8339382;1997;"Enschede"
"6813";764;75;"apartment";"ingeschreven_natuurlijk_persoon";1977;68000;"upholstered";"C";70500;834,045051764706;2021;"Kerkrade"
"6814";1525;85;"apartment";"ingeschreven_natuurlijk_persoon";1958;371000;"furnished";"";279100;3218,3908045977;2019;"Utrecht"
"6815";1750;140;"apartment";"ingeschreven_natuurlijk_persoon";1898;462000;"upholstered";"D";496902,654867257;3021,2119205298;2015;"Nijmegen"
"6816";745;48;"apartment";"ingeschreven_natuurlijk_persoon";1932;304000;"upholstered";"";261443,661971831;5178,57142857143;2022;"Oss"
"6817";1200;60;"apartment";"ingeschreven_natuurlijk_persoon";1983;235000;"furnished or upholstered";"C";163500;2750;2016;"Hilversum"
"6818";695;25;"apartment";"ingeschreven_natuurlijk_persoon";1900;326000;"upholstered";"";36302,5210084034;1352,45901639344;2009;"Groningen"
"6819";2350;144;"apartment";"ingeschreven_natuurlijk_persoon";1939;630000;"upholstered";"";97240;530;1995;"Den Haag"
"6820";1950;72;"apartment";"ingeschreven_natuurlijk_persoon";1991;681000;"upholstered";"C";264000;3423,01333333333;2012;"Amsterdam"
"6821";1600;134;"apartment";"";1880;NA;"upholstered";"";272463,768115942;2000;2001;"Arnhem"
"6822";975;75;"house";"kadaster_niet_natuurlijk_persoon";1935;NA;"upholstered";"";325000;4300;2003;"Heerenveen"
"6823";795;51;"apartment";"ingeschreven_natuurlijk_persoon";1977;200000;"upholstered";"C";112941,176470588;2036,36363636364;2016;"Tilburg"
"6824";1100;70;"apartment";"ingeschreven_natuurlijk_persoon";1962;248000;"upholstered";"F";170000;2445,78313253012;2012;"Nissewaard"
"6825";1850;85;"apartment";"ingeschreven_natuurlijk_persoon";1963;440000;"furnished";"";443000;5176,03410446429;2019;"Amsterdam"
"6826";400;85;"apartment";"ingeschreven_niet_natuurlijk_persoon";1932;NA;"shell";"";86582,2784810127;1054,73684210526;2000;"Roosendaal"
"6827";1495;51;"apartment";"ingeschreven_natuurlijk_persoon";1878;306000;"furnished";"";175000;3437,5;2002;"Amsterdam"
"6828";1650;66;"apartment";"ingeschreven_natuurlijk_persoon";1912;619000;"furnished";"";226137,404580153;3539,68253968254;2015;"Amsterdam"
"6829";1150;75;"apartment";"ingeschreven_natuurlijk_persoon";1959;190000;"shell";"E";115489,130461957;1506,84931506849;2017;"Tilburg"
"6830";1350;60;"apartment";"ingeschreven_natuurlijk_persoon";1905;217000;"furnished";"C";174074,074074074;2948,71794923077;2017;"Breda"
"6831";1200;63;"apartment";"ingeschreven_natuurlijk_persoon";2012;295000;"upholstered";"A";192500;2962,12121212121;2018;"Eindhoven"
"6832";1395;100;"apartment";"ingeschreven_natuurlijk_persoon";1850;313000;"furnished";"";317317;3214,28571428571;2022;"Leiden"
"6833";900;45;"apartment";"ingeschreven_niet_natuurlijk_persoon";1901;NA;"upholstered";"B";137500;2780;2012;"Arnhem"
"6834";978;55;"apartment";"ingeschreven_niet_natuurlijk_persoon";1980;NA;"shell";"C";450059,451219512;8052,75862068965;2021;"Dordrecht"
"6835";1040;51;"apartment";"ingeschreven_natuurlijk_persoon";1895;209000;"upholstered";"";473913,043478261;9471,69811320755;2020;"Hilversum"
"6836";760;75;"apartment";"";1940;NA;"upholstered";"D";92342,3423423423;1220;2017;"Cranendonck"
"6837";995;65;"house";"ingeschreven_natuurlijk_persoon";1978;248000;"upholstered";"B";130000;2051,28205076923;2016;"Tilburg"
"6838";1095;74;"apartment";"ingeschreven_natuurlijk_persoon";2007;256000;"upholstered";"A";42800;632,203480352941;2017;"Groningen"
"6839";1470;80;"apartment";"ingeschreven_natuurlijk_persoon";1957;336000;"furnished";"";165000;2056,70886075949;2014;"Leiden"
"6840";1350;65;"apartment";"ingeschreven_natuurlijk_persoon";1915;315000;"upholstered";"G";42061,4035087719;708,333333333333;1997;"Den Haag"
"6841";895;81;"house";"ingeschreven_natuurlijk_persoon";1966;154000;"shell";"";80000;969,512195121951;2016;"Capelle aan den IJssel"
"6842";2495;100;"apartment";"ingeschreven_niet_natuurlijk_persoon";1938;NA;"furnished";"G";344230,7692;3341,58415841584;2014;"Amsterdam"
"6843";665;26;"apartment";"ingeschreven_natuurlijk_persoon";1906;251000;"upholstered";"";117372,881355932;3961,03896103896;2018;"Maastricht"
"6844";2350;144;"house";"ingeschreven_natuurlijk_persoon";2006;506000;"upholstered";"A";365000;2771,3;2020;"Barendrecht"
"6845";1150;56;"apartment";"ingeschreven_niet_natuurlijk_persoon";1932;NA;"unknown";"D";176923,076953846;3161,01694915254;2020;"Den Haag"
